split,column,dtype,missing_count,missing_pct,non_missing_count,row_count
val,chirps_precip_mm,float64,0,0.0,72370,72370
val,sar_vv_mean,float64,0,0.0,72370,72370
val,sar_vh_mean,float64,0,0.0,72370,72370
val,dist_to_city_centre_m,float64,0,0.0,72370,72370
val,is_water,int64,0,0.0,72370,72370
val,sin_season,float64,0,0.0,72370,72370
val,cos_season,float64,0,0.0,72370,72370
val,lst_c_mean_lag1,float64,467,0.6452950117451983,71903,72370
val,lst_c_mean_lag4,float64,3163,4.370595550642531,69207,72370
val,ndvi_mean_lag1,float64,791,1.0929943346690618,71579,72370
val,ndvi_mean_lag4,float64,3511,4.85145778637557,68859,72370
val,impervious_pct_lag1,float64,467,0.6452950117451983,71903,72370
val,impervious_pct_lag4,float64,3163,4.370595550642531,69207,72370
val,ndvi_mean_spatial_lag,float64,0,0.0,72370,72370
val,impervious_pct_spatial_lag,float64,0,0.0,72370,72370
val,building_area_ratio_spatial_lag,float64,0,0.0,72370,72370
val,elevation_m_mean_spatial_lag,float64,0,0.0,72370,72370
val,split,str,0,0.0,72370,72370
test,grid_id,int64,0,0.0,72809,72809
test,grid_x,int64,0,0.0,72809,72809
test,grid_y,int64,0,0.0,72809,72809
test,year,int64,0,0.0,72809,72809
test,season,str,0,0.0,72809,72809
test,district,str,0,0.0,72809,72809
test,division,str,0,0.0,72809,72809
test,lst_c_mean,float64,0,0.0,72809,72809
test,lst_c_max,float64,0,0.0,72809,72809
test,suhi_mean,float64,0,0.0,72809,72809
test,suhi_max,float64,0,0.0,72809,72809
test,reference_lst_mean,float64,0,0.0,72809,72809
test,ndvi_mean,float64,388,0.5329011523300691,72421,72809
test,ndvi_max,float64,53,0.0727931986430249,72756,72809
test,ndbi_mean,float64,0,0.0,72809,72809
test,mndwi_mean,float64,0,0.0,72809,72809
test,ndmi_mean,float64,0,0.0,72809,72809
test,evi_mean,float64,0,0.0,72809,72809
test,savi_mean,float64,0,0.0,72809,72809
test,bsi_mean,float64,0,0.0,72809,72809
test,albedo_mean,float64,0,0.0,72809,72809
test,fvc_mean,float64,0,0.0,72809,72809
test,impervious_pct,float64,0,0.0,72809,72809
test,modis_lst_day_mean,float64,0,0.0,72809,72809
test,modis_lst_night_mean,float64,918,1.260833138760318,71891,72809
test,modis_lst_diurnal_range,float64,117,0.1606944196459229,72692,72809
test,emissivity_mean,float64,0,0.0,72809,72809
test,lc_trees_pct,float64,0,0.0,72809,72809
test,lc_cropland_pct,float64,0,0.0,72809,72809
test,lc_water_pct,float64,0,0.0,72809,72809
test,building_area_ratio,float64,0,0.0,72809,72809
test,building_density_km2,float64,0,0.0,72809,72809
test,mean_building_size_m2,float64,0,0.0,72809,72809
test,water_occurrence_pct,float64,0,0.0,72809,72809
test,dist_to_perm_water_m,float64,0,0.0,72809,72809
test,dist_to_any_water_m,float64,0,0.0,72809,72809
test,elevation_m_mean,float64,0,0.0,72809,72809
test,slope_deg_mean,float64,0,0.0,72809,72809
test,tpi_mean,float64,0,0.0,72809,72809
test,population_density,float64,0,0.0,72809,72809
test,ntl_avg_radiance_mean,float64,0,0.0,72809,72809
test,wind_speed_ms,float64,0,0.0,72809,72809
test,relative_humidity_pct,float64,0,0.0,72809,72809
test,solar_radiation,float64,0,0.0,72809,72809
test,chirps_precip_mm,float64,0,0.0,72809,72809
test,sar_vv_mean,float64,0,0.0,72809,72809
test,sar_vh_mean,float64,0,0.0,72809,72809
test,dist_to_city_centre_m,float64,0,0.0,72809,72809
test,is_water,int64,0,0.0,72809,72809
test,sin_season,float64,0,0.0,72809,72809
test,cos_season,float64,0,0.0,72809,72809
test,lst_c_mean_lag1,float64,27,0.03708332761059759,72782,72809
test,lst_c_mean_lag4,float64,466,0.640030765427351,72343,72809
test,ndvi_mean_lag1,float64,485,0.6661264404125864,72324,72809
test,ndvi_mean_lag4,float64,884,1.2141356151025284,71925,72809
test,impervious_pct_lag1,float64,27,0.03708332761059759,72782,72809
test,impervious_pct_lag4,float64,466,0.640030765427351,72343,72809
test,ndvi_mean_spatial_lag,float64,0,0.0,72809,72809
test,impervious_pct_spatial_lag,float64,0,0.0,72809,72809
test,building_area_ratio_spatial_lag,float64,0,0.0,72809,72809
test,elevation_m_mean_spatial_lag,float64,0,0.0,72809,72809
test,split,str,0,0.0,72809,72809
combined,grid_id,int64,0,0.0,794387,794387
combined,grid_x,int64,0,0.0,794387,794387
combined,grid_y,int64,0,0.0,794387,794387
combined,year,int64,0,0.0,794387,794387
combined,season,str,0,0.0,794387,794387
combined,district,str,0,0.0,794387,794387
combined,division,str,0,0.0,794387,794387
combined,lst_c_mean,float64,0,0.0,794387,794387
combined,lst_c_max,float64,0,0.0,794387,794387
combined,suhi_mean,float64,0,0.0,794387,794387
combined,suhi_max,float64,0,0.0,794387,794387
combined,reference_lst_mean,float64,0,0.0,794387,794387
combined,ndvi_mean,float64,7334,0.923227595617753,787053,794387
combined,ndvi_max,float64,1004,0.12638676111265668,793383,794387
combined,ndbi_mean,float64,0,0.0,794387,794387
combined,mndwi_mean,float64,0,0.0,794387,794387
combined,ndmi_mean,float64,0,0.0,794387,794387
combined,evi_mean,float64,0,0.0,794387,794387
combined,savi_mean,float64,0,0.0,794387,794387
combined,bsi_mean,float64,0,0.0,794387,794387
combined,albedo_mean,float64,0,0.0,794387,794387
combined,fvc_mean,float64,0,0.0,794387,794387
combined,impervious_pct,float64,0,0.0,794387,794387
combined,modis_lst_day_mean,float64,373,0.046954444118546754,794014,794387
combined,modis_lst_night_mean,float64,12132,1.527215324520668,782255,794387
combined,modis_lst_diurnal_range,float64,6241,0.785637227195309,788146,794387
