grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid
Y2019_LAT23.52482_LON90.15502,2019,90.15502415698468,23.524824690620612,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.08778755969238282,87787.55969238281
Y2019_LAT23.525_LON90.16481,2019,90.16480821194499,23.52500333582075,0.0,0.5806321618863451,0.010228576617951606,0.34493936645827983,0.0,0.06419989503742349,2,0,1,0,0,0,0,0,0.4589164562301636,458916.4562301636
Y2019_LAT23.52518_LON90.17459,2019,90.17459236327528,23.5251813673849,0.26993941649707265,0.2395862946060092,0.4714235876470513,0.019050701249866915,0.0,0.0,3,0,0,1,0,0,0,1,0.30931080532836913,309310.80532836914
Y2019_LAT23.53385_LON90.15483,2019,90.15483003468516,23.533846342091746,0.0,0.010662045586252356,0.0,0.9587840392238934,0.0,0.03055391518985424,4,0,0,0,1,0,0,0,0.6275947598495484,627594.7598495483
Y2019_LAT23.53403_LON90.16461,2019,90.16461475513425,23.53402506394596,0.17620063756147575,0.42720034798005246,0.06370031664831856,0.20839937001666076,0.0,0.12449932779349247,2,0,1,0,0,0,0,1,0.9987303644256592,998730.3644256592
Y2019_LAT23.5342_LON90.1744,2019,90.17439957193227,23.534203171844304,0.6434401453733615,0.10253573937036259,0.24718836795621715,0.006615241423583697,0.0,0.0002205058764750627,1,1,0,0,0,0,0,0,0.9058607890701293,905860.7890701294
Y2019_LAT23.53438_LON90.18418,2019,90.18418448473497,23.53438066576062,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.016579294891357423,16579.294891357422
Y2019_LAT23.54269_LON90.14485,2019,90.14485052638558,23.542688569006817,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.21572049773406982,215720.49773406982
Y2019_LAT23.54287_LON90.15464,2019,90.15463581577698,23.542867981597322,0.07814786016785236,0.012322926528793385,0.0,0.8598267133394267,0.0,0.049702499963927484,4,0,0,0,1,0,0,0,0.972549864227295,972549.8642272949
Y2019_LAT23.54305_LON90.16442,2019,90.16442120199689,23.543046780077745,0.8259004084692216,0.0359000422884404,0.020500132697426742,0.07799966519459477,0.0,0.039699751350316496,1,1,0,0,0,0,0,0,0.9987303672103882,998730.3672103882
Y2019_LAT23.54322_LON90.17421,2019,90.17420668451803,23.54322496427895,0.5860988300881385,0.01390001758024242,0.40000115233161915,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9987446240844726,998744.6240844727
Y2019_LAT23.5434_LON90.18399,2019,90.18399226315104,23.543402534303326,0.6201697691499823,0.009425078196925457,0.3704051526530922,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.21193544891357421,211935.44891357422
Y2019_LAT23.55153_LON90.13487,2019,90.13486968623559,23.551530015836853,0.0,0.451294921562983,0.5092475822106491,0.039457496226367836,0.0,0.0,3,0,0,1,0,0,0,0,0.08099400813293457,80994.00813293457
Y2019_LAT23.55171_LON90.14466,2019,90.14465554458269,23.551710119708087,0.00708511796626043,0.03221498195934944,0.020258907523035583,0.930034767278216,0.0,0.010406225273138656,4,0,0,0,1,0,0,0,0.9021277667770385,902127.7667770386
Y2019_LAT23.55189_LON90.15444,2019,90.15444150021044,23.551889609170125,0.4753006324430256,0.10490010762144632,0.11910053299115972,0.30069872694436833,0.0,0.0,1,1,0,0,0,0,0,1,0.9987160634460449,998716.0634460449
Y2019_LAT23.55207_LON90.16423,2019,90.16422755244805,23.552068484213372,0.5465003703662548,0.14469955539307588,0.30770006839474007,0.0011000058459292483,0.0,0.0,1,1,0,0,0,0,0,0,0.9987303698120117,998730.3698120117
Y2019_LAT23.55225_LON90.17401,2019,90.1740137011059,23.552246744855402,0.7885866621906445,0.004432113491126334,0.2004437821013728,0.006537442216856266,0.0,0.0,1,1,0,0,0,0,0,0,0.9013664519577026,901366.4519577026
Y2019_LAT23.55242_LON90.1838,2019,90.18379994580019,23.552424390933815,0.38451111024790646,0.20516303725271537,0.3192933320089899,0.09103252049038828,0.0,0.0,1,1,0,0,0,0,0,1,0.07350824320220947,73508.24320220947
Y2019_LAT23.55946_LON90.07596,2019,90.07595685000386,23.55945748442499,0.0,0.7089343008574976,0.0,0.0,0.0,0.29106569914250235,2,0,1,0,0,0,0,0,0.10395469815063477,103954.69815063477
Y2019_LAT23.55964_LON90.08574,2019,90.08574278524303,23.559641352957325,0.0,0.7407993388209976,0.0,0.16320053617027885,0.0,0.09600012500872357,2,0,1,0,0,0,0,0,0.06241312474822998,62413.12474822998
Y2019_LAT23.56055_LON90.13467,2019,90.1346739410854,23.560551477377906,0.0,0.1579501139583662,0.1340339109749804,0.6846256411261404,0.0,0.023390333940512917,4,0,0,0,1,0,0,0,0.38000215110778807,380002.1511077881
