grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid
Y2020_LAT23.78875_LON90.27681,2020,90.2768080641597,23.788750558677172,0.813999978540903,0.0,0.18249999834706354,0.0035000231120334143,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982936248779,998898.2936248779
Y2020_LAT23.78892_LON90.28661,2020,90.28661278815758,23.788923350292766,0.05759970806063002,0.022100083934118407,0.5302006230864935,0.39009958491875807,0.0,0.0,3,0,0,1,0,0,0,0,0.9989119608459472,998911.9608459473
Y2020_LAT23.7891_LON90.29642,2020,90.2964176049781,23.78909552023466,0.3804013236118689,0.019000059773557305,0.3170989968790722,0.2834996197355016,0.0,0.0,1,1,0,0,0,0,0,1,0.998925578781128,998925.5787811279
Y2020_LAT23.78927_LON90.30622,2020,90.30622251427266,23.789267068588416,0.7208993379413807,0.004299990197625726,0.022400064276879683,0.2524006075841139,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391476898193,998939.1476898193
Y2020_LAT23.78944_LON90.31603,2020,90.31602751569397,23.78943799523181,0.3733000238302369,0.006199993463743056,0.011699983024132719,0.5724000784356791,0.0,0.03639992124620825,4,0,0,0,1,0,0,0,0.9989526684951783,998952.6684951782
Y2020_LAT23.78961_LON90.32583,2020,90.32583260912646,23.789608300122723,0.6949009544867996,0.0001999998397513175,0.0,0.3048990456734491,0.0,0.0,1,1,0,0,0,0,0,0,0.9989661400756836,998966.1400756836
Y2020_LAT23.78978_LON90.33564,2020,90.33563779382342,23.789777983385996,0.7613997762070335,0.0,0.0,0.2386002237929665,0.0,0.0,1,1,0,0,0,0,0,0,0.9989795618286132,998979.5618286133
Y2020_LAT23.78995_LON90.34544,2020,90.34544306975062,23.789947044838637,0.9991000016284435,0.0008999983715564688,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989929388122558,998992.9388122559
Y2020_LAT23.79012_LON90.35525,2020,90.35524843665517,23.790115484590547,0.9937999871985779,0.0004999994188751789,0.0,0.005700013382547006,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062575302124,999006.2575302124
Y2020_LAT23.79028_LON90.36505,2020,90.36505389383696,23.790283302504637,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195340881348,999019.5340881348
Y2020_LAT23.79045_LON90.37486,2020,90.37485944136164,23.790450498703276,0.9133995583044465,0.02120012849083134,0.0,0.061700291977617776,0.0037000212271044585,0.0,1,1,0,0,0,0,0,0,0.9990327585830688,999032.7585830688
Y2020_LAT23.79062_LON90.38467,2020,90.38466507857925,23.790617072987214,0.8561006795505873,0.10259948063712364,0.0,0.04129983981228898,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459353637695,999045.9353637695
Y2020_LAT23.79078_LON90.39447,2020,90.39447080530314,23.79078302544955,0.9998999996940664,0.0001000003059336165,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590620727539,999059.0620727539
Y2020_LAT23.79095_LON90.40428,2020,90.40427662132565,23.790948356082836,0.9996000016222786,0.0,0.0,0.00039999837772143794,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721404647828,999072.1404647827
Y2020_LAT23.79111_LON90.41408,2020,90.41408252599528,23.791113064692745,0.9301002087595127,0.008499970307140902,0.0,0.06139982093334639,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851703796386,999085.1703796387
Y2020_LAT23.79128_LON90.42389,2020,90.42388851925058,23.79127715145555,0.9029003334008203,0.0,0.0,0.09709966659917973,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981497879028,999098.1497879028
Y2020_LAT23.79144_LON90.43369,2020,90.43369460060386,23.791440616295244,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991110805664063,999111.0805664062
Y2020_LAT23.7916_LON90.4435,2020,90.44350076984269,23.791603459055196,0.7338000193624776,0.0073999737193798714,0.20149997271130454,0.05670003626629131,0.000599997940546613,0.0,1,1,0,0,0,0,0,0,0.9991239636764526,999123.9636764526
Y2020_LAT23.79177_LON90.45331,2020,90.45330702655826,23.79176567997596,0.15799955021751946,0.24750079337130446,0.16029982657606864,0.33519958952299356,0.015099946969604759,0.08390029334250915,4,0,0,0,1,0,0,1,0.9991367950439453,999136.7950439453
Y2020_LAT23.79193_LON90.46311,2020,90.46311337030475,23.791927278821454,0.2694005762079315,0.2356991370866111,0.27220060716984257,0.17649990049906536,0.0,0.046199779036549454,3,0,0,1,0,0,0,1,0.9991495792160034,999149.5792160034
Y2020_LAT23.79209_LON90.47292,2020,90.47291980105021,23.79208825562145,0.21398423469068728,0.0006019224751368633,0.4807379776668464,0.30246878937779376,0.0,0.002207075789535701,3,0,0,1,0,0,0,1,0.9959649670562745,995964.9670562744
Y2020_LAT23.79225_LON90.48273,2020,90.48272631819844,23.792248610374624,0.0448509531888229,0.04750678685298203,0.3174975375737052,0.5582768458045059,0.0,0.031867876579983995,4,0,0,0,1,0,0,0,0.3386191935882568,338619.19358825684
Y2020_LAT23.79725_LON90.2472,2020,90.24720426655135,23.797250514278943,0.8632614473822894,0.024399498899773893,0.0,0.11233905371793668,0.0,0.0,1,1,0,0,0,0,0,0,0.7860017212905884,786001.7212905884
Y2020_LAT23.79743_LON90.25701,2020,90.25700938527707,23.79742524481358,0.8848997036057942,0.0016000081007121565,0.0,0.11350028829349366,0.0,0.0,1,1,0,0,0,0,0,0,0.9988708134765625,998870.8134765625
