kept,season,valid_fraction,valid_obs_mean,year,mechanism.r_MNDWI_LST.correlation,mechanism.r_MNDWI_LST.p_value,mechanism.r_NDBI_LST.correlation,mechanism.r_NDBI_LST.p_value,mechanism.r_NDVI_LST.correlation,mechanism.r_NDVI_LST.p_value,mechanism.r_NDWI_LST.correlation,mechanism.r_NDWI_LST.p_value,mechanism.r_builtDensity_LST.correlation,mechanism.r_builtDensity_LST.p_value,mechanism.r_distWater_LST.correlation,mechanism.r_distWater_LST.p_value,raster.index_minmax.MNDWI_max,raster.index_minmax.MNDWI_min,raster.index_minmax.NDBI_max,raster.index_minmax.NDBI_min,raster.index_minmax.NDMI_max,raster.index_minmax.NDMI_min,raster.index_minmax.NDVI_max,raster.index_minmax.NDVI_min,raster.index_minmax.NDWI_max,raster.index_minmax.NDWI_min,raster.lst_stats.LST_C_max,raster.lst_stats.LST_C_mean,raster.lst_stats.LST_C_min,raster.valid_fraction.LST_C,raster.valid_obs_mean.valid_obs
1,monsoon,0.9998873971789797,5.950731300694228,2019,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,0.8949918598340958,-0.7867926708103238,0.5450484110080598,-0.9048454649295612,0.9048454649295612,-0.5450484110080598,0.9338236402727145,-0.50101365049331,0.6313253613600618,-0.8745673931344121,67.62997517000002,35.806708048194864,20.999637320000033,0.9998873971789797,5.950731300694228
