kept,season,valid_fraction,valid_obs_mean,year,mechanism.r_MNDWI_LST.correlation,mechanism.r_MNDWI_LST.p_value,mechanism.r_NDBI_LST.correlation,mechanism.r_NDBI_LST.p_value,mechanism.r_NDVI_LST.correlation,mechanism.r_NDVI_LST.p_value,mechanism.r_NDWI_LST.correlation,mechanism.r_NDWI_LST.p_value,mechanism.r_builtDensity_LST.correlation,mechanism.r_builtDensity_LST.p_value,mechanism.r_distWater_LST.correlation,mechanism.r_distWater_LST.p_value,raster.index_minmax.MNDWI_max,raster.index_minmax.MNDWI_min,raster.index_minmax.NDBI_max,raster.index_minmax.NDBI_min,raster.index_minmax.NDMI_max,raster.index_minmax.NDMI_min,raster.index_minmax.NDVI_max,raster.index_minmax.NDVI_min,raster.index_minmax.NDWI_max,raster.index_minmax.NDWI_min,raster.lst_stats.LST_C_max,raster.lst_stats.LST_C_mean,raster.lst_stats.LST_C_min,raster.valid_fraction.LST_C,raster.valid_obs_mean.valid_obs
1,pre_monsoon,0.9997388124511408,7.233505744900451,2019,,,,,,,,,,,,,0.8102683370140911,-0.6934564897121385,0.426057371581054,-0.7170916508815386,0.7170916508815386,-0.426057371581054,0.8507239537828278,-0.3729293622864992,0.554643587874227,-0.7765072006132842,59.09005220000006,33.358803987168386,24.59197634000003,0.9997388124511408,7.233505744900451
1,monsoon,0.9998873971789796,5.950731300694228,2019,,,,,,,,,,,,,0.8949918598340958,-0.7867926708103238,0.5450484110080598,-0.9048454649295612,0.9048454649295612,-0.5450484110080598,0.9338236402727144,-0.50101365049331,0.6313253613600618,-0.8745673931344121,67.62997517000002,35.806708048194864,20.999637320000037,0.9998873971789796,5.950731300694228
1,post_monsoon,0.9998651959963664,6.508534240155832,2019,,,,,,,,,,,,,0.9724959702923834,-0.6958259792667978,0.447935252097805,-0.9525669446497064,0.9525669446497064,-0.447935252097805,0.9074530941223324,-0.6096344877842981,0.6243726011219368,-0.8210880971573932,56.01383420000002,31.769157464730423,23.241858439999987,0.9998651959963664,6.508534240155832
1,winter,0.9998918658925988,7.795697113754754,2019,,,,,,,,,,,,,0.9709465550547328,-0.6744242926948579,0.3552473113735765,-0.9417535887638132,0.9417535887638132,-0.3552473113735765,0.8580858456936588,-0.6069294702760443,0.7272622011231402,-0.7816062301890357,54.52699550000003,26.23440812094585,18.17293477999999,0.9998918658925988,7.795697113754754
