kept,season,valid_fraction,valid_obs_mean,year,mechanism.r_MNDWI_LST.correlation,mechanism.r_MNDWI_LST.p_value,mechanism.r_NDBI_LST.correlation,mechanism.r_NDBI_LST.p_value,mechanism.r_NDVI_LST.correlation,mechanism.r_NDVI_LST.p_value,mechanism.r_NDWI_LST.correlation,mechanism.r_NDWI_LST.p_value,mechanism.r_builtDensity_LST.correlation,mechanism.r_builtDensity_LST.p_value,mechanism.r_distWater_LST.correlation,mechanism.r_distWater_LST.p_value,raster.index_minmax.MNDWI_max,raster.index_minmax.MNDWI_min,raster.index_minmax.NDBI_max,raster.index_minmax.NDBI_min,raster.index_minmax.NDMI_max,raster.index_minmax.NDMI_min,raster.index_minmax.NDVI_max,raster.index_minmax.NDVI_min,raster.index_minmax.NDWI_max,raster.index_minmax.NDWI_min,raster.lst_stats.LST_C_max,raster.lst_stats.LST_C_mean,raster.lst_stats.LST_C_min,raster.valid_fraction.LST_C,raster.valid_obs_mean.valid_obs
1,pre_monsoon,0.9999611705653716,7.279792229835947,2019,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,0.6132712082262209,-0.4492425992541502,0.12435372255806555,-0.4034445616811748,0.4034445616811748,-0.12435372255806555,0.758238827662993,-0.218953123418042,0.35343970615490894,-0.6778815205900938,41.767526840000016,32.92647304744344,25.162785680000013,0.9999611705653716,7.279792229835947
