grid_id,year,longitude,latitude,scene_count,lst_c,lst_c_median,lst_c_stddev,lst_c_min,lst_c_max,ndvi,mean_pixel_obs_count,valid_lst_ratio
Y2019_LAT23.52482_LON90.15502,2019,90.15502415698468,23.524824690620612,13,28.370769420022146,28.225331600000032,0.8067151136180406,26.646206360000008,31.284459500000025,-0.10300005984220162,4.286947456213512,0.08547861608766023
Y2019_LAT23.525_LON90.16481,2019,90.16480821194499,23.52500333582075,13,33.43557386488932,33.89235642931507,1.5156859064663641,28.009996340000043,35.98936403000002,0.37196110656626363,4.073767932687064,0.46330932129838603
Y2019_LAT23.52518_LON90.17459,2019,90.17459236327528,23.5251813673849,13,34.15945766718426,34.22965340000002,0.625642783580933,32.330373620000046,35.53305836000004,0.5514938690109541,5.0,0.3098907540827002
Y2019_LAT23.53385_LON90.15483,2019,90.15483003468516,23.533846342091746,13,29.513930181184463,29.152930644603682,1.5451164797743047,27.53318255000002,37.132691720000025,-0.09139357649863038,3.079473579714672,0.6337949680379062
Y2019_LAT23.53403_LON90.16461,2019,90.16461475513425,23.53402506394596,13,33.83097882224147,33.778307210000015,1.7077191441761896,29.48999900000004,40.94036600000004,0.4233391659396709,4.198198579758014,1.0
Y2019_LAT23.5342_LON90.1744,2019,90.17439957193227,23.534203171844304,13,33.959473109794224,33.79734507875003,0.968182527746707,32.42266016000002,37.845348890000025,0.5584429163830211,4.459596848300011,0.9161597489413807
Y2019_LAT23.53438_LON90.18418,2019,90.18418448473497,23.53438066576062,13,36.40111173358069,36.631951790000016,0.7756167870950589,34.722987620000026,37.469366690000015,0.646450639352632,2.2334921715452696,0.015633036895669743
Y2019_LAT23.54269_LON90.14485,2019,90.14485052638558,23.542688569006817,13,28.29765553904387,28.261220810000026,0.6720254092973128,26.270224159999998,29.29858988000001,-0.15275030549506016,2.686219223604048,0.21454342503240686
Y2019_LAT23.54287_LON90.15464,2019,90.15463581577698,23.542867981597322,13,29.800520573627328,28.966455993714305,2.534855783543704,26.256552080000006,37.664193830000045,-0.036241667532970305,2.6366278013875264,0.9769764157304168
Y2019_LAT23.54305_LON90.16442,2019,90.16442120199689,23.543046780077745,13,34.59997606196355,34.15240614800002,1.748059723698182,31.075960280000004,39.347568679999995,0.5468066314591185,2.814698605527771,1.0
Y2019_LAT23.54322_LON90.17421,2019,90.17420668451803,23.54322496427895,13,36.026815700697625,35.84525334416669,1.4189328926454428,32.588434130000024,41.92988279000002,0.6190790300446877,2.3291968432792625,1.0
Y2019_LAT23.5434_LON90.18399,2019,90.18399226315104,23.543402534303326,13,35.81390382867784,35.800870280000005,0.9407140781082535,30.98880077000001,38.899808060000055,0.6632562802298174,2.056436303935149,0.20954459447836943
Y2019_LAT23.55153_LON90.13487,2019,90.13486968623559,23.551530015836853,13,33.99193230778068,33.512324936000006,1.1185420559387595,32.385061940000014,36.48326792,0.5860939192644464,2.9627163178399933,0.0787980038124613
Y2019_LAT23.55171_LON90.14466,2019,90.14465554458269,23.551710119708087,13,29.499202268976042,29.281882333664246,1.6253797326604746,27.586161860000004,37.1292737,-0.06673271572966132,3.230857726210808,0.9098167398992635
Y2019_LAT23.55189_LON90.15444,2019,90.15444150021044,23.551889609170125,13,32.5695365145584,32.7167484483784,2.1337888096345723,28.27147487000002,38.19227792000004,0.3558142593163022,3.0333000391765235,1.0
Y2019_LAT23.55207_LON90.16423,2019,90.16422755244805,23.552068484213372,13,35.910397692469544,36.73205094714287,1.6769437610010203,31.11697651999998,38.45204744,0.600909698057688,1.507300596824238,1.0
Y2019_LAT23.55225_LON90.17401,2019,90.1740137011059,23.552246744855402,13,37.26493401951266,37.65944278220002,1.9810243403167482,29.698498220000033,40.51653152000006,0.6202995415838541,1.2248782960264957,0.9116997001730217
