grid_id,year,longitude,latitude,scene_count,lst_c,lst_c_median,lst_c_stddev,lst_c_min,lst_c_max,ndvi,mean_pixel_obs_count,valid_lst_ratio
Y2023_LAT23.52482_LON90.15502,2023,90.15502415698468,23.524824690620612,20,34.9657335331748,33.42315458278228,5.393163297565376,29.07812759000001,47.90629076000005,-0.020355381907932506,5.76730608840701,0.08547861608766023
Y2023_LAT23.525_LON90.16481,2023,90.16480821194499,23.52500333582075,20,33.008227936128044,30.433707088095257,5.047538164895167,29.19604928000001,48.125044040000034,-0.08190094345971805,5.951107572706419,0.46330932129838603
Y2023_LAT23.52518_LON90.17459,2023,90.17459236327528,23.5251813673849,20,38.062724932008386,37.52553832364876,3.0324175178548285,30.060808340000023,45.486332600000026,0.43415005197284684,6.197295593077856,0.3098907540827002
Y2023_LAT23.53385_LON90.15483,2023,90.15483003468516,23.533846342091746,20,28.999057872266242,28.930060505563922,0.33666149555456815,27.98265218000006,30.641871740000028,-0.19890884082586582,5.6093938792296685,0.6337949680379062
Y2023_LAT23.53403_LON90.16461,2023,90.16461475513425,23.53402506394596,20,31.283879425095982,29.40675455274904,3.095368872784379,28.28001992000003,39.227937980000036,-0.002038208627169592,5.639895952451524,1.0
Y2023_LAT23.5342_LON90.1744,2023,90.17439957193227,23.534203171844304,20,35.56728461074757,35.47046838200003,1.2199273032255724,32.359426790000015,41.300967110000045,0.5257724532970784,6.65341075722918,0.9161597489413807
Y2023_LAT23.53438_LON90.18418,2023,90.18418448473497,23.53438066576062,20,34.954110378550055,34.93661387,0.28770900516725323,34.33162433000001,35.51938627999999,0.5575545635222307,7.574086680281369,0.015633036895669743
Y2023_LAT23.54269_LON90.14485,2023,90.14485052638558,23.542688569006817,20,29.451999162793435,29.605117332681843,0.32604459095836497,28.59960479000003,29.712170300000025,-0.25471175559180304,5.225987278250506,0.21454342503240686
Y2023_LAT23.54287_LON90.15464,2023,90.15463581577698,23.542867981597322,20,30.08694015880999,29.466318887146553,1.9221728254453543,28.40648666000004,37.86756602000003,-0.12448401826593908,5.174363444843994,0.9769764157304168
Y2023_LAT23.54305_LON90.16442,2023,90.16442120199689,23.543046780077745,20,34.7237888852547,34.84352872719627,1.6851832558454283,28.688473310000035,38.23671218000004,0.4871942444463777,6.062498897057524,1.0
Y2023_LAT23.54322_LON90.17421,2023,90.17420668451803,23.54322496427895,20,34.452260306582424,34.657556951428596,1.5860043542083526,31.041780080000024,40.56438380000003,0.5408377785089913,7.227598718111623,1.0
Y2023_LAT23.5434_LON90.18399,2023,90.18399226315104,23.543402534303326,20,33.87468980464522,34.03653183825304,0.7965847485149555,31.492958720000047,35.25107171000002,0.6085583243322266,6.987310382569723,0.20954459447836943
Y2023_LAT23.55153_LON90.13487,2023,90.13486968623559,23.551530015836853,20,29.150595219342236,29.20972136000003,0.12006236729000458,28.857665300000008,29.29175384000004,-0.2602369191361812,6.310501041949808,0.0787980038124613
Y2023_LAT23.55171_LON90.14466,2023,90.14465554458269,23.551710119708087,20,29.476027184802902,29.404859229090928,0.7433633491692995,28.83715718000002,38.28285545000003,-0.22848557977527448,5.809568682882772,0.9098167398992635
Y2023_LAT23.55189_LON90.15444,2023,90.15444150021044,23.551889609170125,20,34.32283177082769,35.34250374500002,2.8063289190878624,29.17895918000002,39.145905500000026,0.31422003711697016,5.718299668587855,1.0
Y2023_LAT23.55207_LON90.16423,2023,90.16422755244805,23.552068484213372,20,34.341563445224374,34.35997994489799,0.7875993942970045,32.14580053999998,36.96179072000001,0.5915460110474136,6.489099398940477,1.0
Y2023_LAT23.55225_LON90.17401,2023,90.1740137011059,23.552246744855402,20,34.53604457796526,34.643967834632036,0.9476076370469776,31.434852380000052,36.674677040000006,0.5875635648994489,6.876571150166389,0.9116997001730217
Y2023_LAT23.55242_LON90.1838,2023,90.18379994580019,23.552424390933815,20,33.85917779832694,33.90104275475839,0.6529813044442703,32.11674737000004,35.13656804000004,0.6144464282620208,6.7662646939602755,0.0704200727179309
Y2023_LAT23.55946_LON90.07596,2023,90.07595685000386,23.55945748442499,20,45.730065990546926,46.6619643296899,2.5356905710655995,38.14100761999998,48.333543260000056,0.1551804822343298,6.719921312396802,0.10180857113224358
Y2023_LAT23.55964_LON90.08574,2023,90.08574278524303,23.559641352957325,20,47.58884156934132,47.56107073999999,0.9164809325095414,43.13131682000005,48.81890210000006,0.08537856491453807,6.906652424188484,0.060107009095773045
Y2023_LAT23.56055_LON90.13467,2023,90.1346739410854,23.560551477377906,20,32.407237734545895,29.814280069935887,5.199663322123272,28.826903119999997,47.99857730000002,-0.13469469286906774,5.508129813084993,0.3829640539155165
Y2023_LAT23.56073_LON90.14446,2023,90.14446046595044,23.560731658431777,20,32.314687005828596,30.34226460758622,3.3769266750408407,28.861083320000034,44.19432103999998,0.035575458181067075,6.134898281874251,1.0
Y2023_LAT23.56091_LON90.15425,2023,90.15424708780246,23.56091122487003,20,34.86786602756735,34.82851898750002,0.8299504941586962,32.856748700000026,39.09121718000003,0.5828019454956389,6.530600144000661,1.0
Y2023_LAT23.56109_LON90.16403,2023,90.16403380648616,23.56109017648935,20,34.938279016543916,34.920222910454555,0.6969374841063193,32.86016672000005,37.163453900000036,0.5722353014751392,7.256698855053414,1.0
Y2023_LAT23.56127_LON90.17382,2023,90.1738206215853,23.561268513405874,20,33.971841974353126,33.88826009840573,0.8462473228125791,31.674113780000027,36.661004960000014,0.6022354360840931,7.530102494599978,1.0
Y2023_LAT23.56145_LON90.18361,2023,90.18360753279721,23.561446235584405,20,33.469104177531186,33.38098751750002,0.6511957175781982,31.889449040000045,35.32968617000003,0.6423721998312633,7.256798743408069,0.7319472075656632
Y2023_LAT23.56162_LON90.19339,2023,90.193394539743,23.561623342994867,20,32.521975320226694,32.389991805154565,0.7922706342212362,31.098177410000005,36.1893182,0.6486539344870746,7.59690296465828,0.6137061977577558
Y2023_LAT23.5618_LON90.20318,2023,90.20318164221113,23.561799835632396,20,32.325511602415126,32.05384215591256,0.8737534938706115,30.867461059999982,34.15559630000001,0.6286612456804617,7.482830508474591,0.21161440269144766
Y2023_LAT23.56811_LON90.05618,2023,90.0561841032653,23.56810872663883,20,29.095094585138796,28.88985727526442,0.8264440320086078,28.372306460000004,35.17758428000002,-0.25270191978849166,5.9030327017266115,0.07210173360918887
Y2023_LAT23.56829_LON90.06597,2023,90.0659705057738,23.56829390346477,20,29.842072652211026,29.278361925573783,1.6071057425684916,28.372306460000004,36.56188238000004,-0.21194390445809927,5.681057094310365,0.43596520563412666
Y2023_LAT23.56848_LON90.07576,2023,90.07575700812465,23.56847846549364,20,42.43423892489166,46.30935873838712,6.769585119208219,28.95678787999998,50.03913524000001,0.07221395245952127,6.7680624750796445,0.8864971204758622
Y2023_LAT23.56866_LON90.08554,2023,90.08554360972573,23.56866241285735,20,41.66463611374089,40.77818684413795,3.5300833804115506,36.315784940000015,48.90435260000004,0.23878802195018403,6.5726329126261,0.9518802250775172
Y2023_LAT23.56885_LON90.09533,2023,90.09533031066343,23.568845745324147,20,36.54425673824484,37.66134548000002,3.5607537683151738,29.00293115000005,42.155472110000034,0.267535569140084,5.832925731214966,0.6182858456377526
Y2023_LAT23.56903_LON90.10512,2023,90.10511711033375,23.569028462994325,20,28.606966699136894,28.515505600232583,0.47018413873682535,27.958726039999988,32.87554781000003,-0.24327329691910432,7.2167785498370804,0.6407173579495433
Y2023_LAT23.56921_LON90.1149,2023,90.11490400835534,23.56921056583318,20,28.204646047579978,28.190904284143155,0.3281765152045974,27.651104239999995,29.16186908000003,-0.2457706796451454,6.801093201049549,0.886297428326746
Y2023_LAT23.56939_LON90.12469,2023,90.12469100463397,23.56939205383484,20,36.09363856450488,34.59891349400002,6.953320718364403,28.341544279999994,50.24763446000003,-0.053382899133186786,6.254887435615481,0.9306195872290923
