grid_id,year,longitude,latitude,scene_count,lst_c,lst_c_median,lst_c_stddev,lst_c_min,lst_c_max,ndvi,mean_pixel_obs_count,valid_lst_ratio
Y2020_LAT23.52482_LON90.15502,2020,90.15502415698468,23.524824690620612,8,24.217376456845734,24.20232206000003,0.10536616248485021,24.062183240000024,24.45696455000001,-0.0825287520161538,2.0,0.08547861608766023
Y2020_LAT23.525_LON90.16481,2020,90.16480821194499,23.52500333582075,8,28.46421297544543,29.46607286000004,2.742049232429201,22.048969460000023,34.8221102,0.3001491241076239,1.8097613137888509,0.46330932129838603
Y2020_LAT23.52518_LON90.17459,2020,90.17459236327528,23.5251813673849,8,32.58474045485712,31.736445926031763,1.983691174038632,30.67263392000001,38.40419516000003,0.6202562360697271,1.8296667367290236,0.3098907540827002
Y2020_LAT23.53385_LON90.15483,2020,90.15483003468516,23.533846342091746,8,24.093838533686718,24.110319209484196,0.3558652304944698,21.177374360000044,26.33174852000002,-0.0770253848549376,1.988427829934481,0.6337949680379062
Y2020_LAT23.53403_LON90.16461,2020,90.16461475513425,23.53402506394596,8,29.123410237958762,30.78598313707083,3.3829480875361018,20.968875140000023,34.64266415,0.4308942926068259,1.8238134923178775,0.9909999576468596
Y2020_LAT23.5342_LON90.1744,2020,90.17439957193227,23.534203171844304,8,31.49682178361928,30.824209960769263,1.8969960227403555,29.30884394000003,37.27624856,0.6332251962754087,1.8867655972002266,0.9161597489413807
Y2020_LAT23.53438_LON90.18418,2020,90.18418448473497,23.53438066576062,8,30.570639722334935,30.576929360000037,0.38741884082695965,29.930923580000012,31.462196540000036,0.642424790056379,2.0,0.015633036895669743
Y2020_LAT23.54269_LON90.14485,2020,90.14485052638558,23.542688569006817,8,21.592033296289515,21.300666598595615,1.021728802620648,20.685179479999988,25.015810820000013,-0.03073171944612937,1.0917174060114043,0.14889376551426417
Y2020_LAT23.54287_LON90.15464,2020,90.15463581577698,23.542867981597322,8,26.584550583811733,26.588260239687514,3.5249755138015866,20.685179479999988,39.5389778,0.015034907437274992,1.5275016705646498,0.8496866549798081
Y2020_LAT23.54305_LON90.16442,2020,90.16442120199689,23.543046780077745,8,30.29908674846117,30.093442292857162,1.340564580406045,25.427682230000016,35.68686925999998,0.5503057381041192,1.9423999322352148,1.0
Y2020_LAT23.54322_LON90.17421,2020,90.17420668451803,23.54322496427895,8,30.36841975922343,29.90798908777779,1.6549281592376386,26.83248845,36.77038160000001,0.5737611370651421,1.9690998545875513,1.0
