grid_id,year,longitude,latitude,scene_count,lst_c,lst_c_median,lst_c_stddev,lst_c_min,lst_c_max,ndvi,mean_pixel_obs_count,valid_lst_ratio
Y2021_LAT23.52482_LON90.15502,2021,90.1550241570054,23.524824690602465,8,29.31211472002256,29.284917800000017,0.10622886151080932,29.16186908000003,29.609629700000028,-0.22577745725926615,1.0,0.08547861608766023
Y2021_LAT23.525_LON90.16481,2021,90.1648082119649,23.525003335839628,8,31.36627248110416,29.339331035226973,3.939902847704302,28.970459960000028,41.80512506000002,-0.07819624657563329,1.0550352019232303,0.46330932129838603
Y2021_LAT23.52518_LON90.17459,2021,90.17459236325458,23.525181367403054,8,35.319839895216234,35.270286796041084,1.3181789982812204,32.631159379999986,39.573158000000035,0.4857442391891339,2.0059319460986944,0.3098907540827002
Y2021_LAT23.53385_LON90.15483,2021,90.15483003470506,23.53384634211063,8,29.36278828429372,29.340858411810377,0.8618070160351989,27.866439500000013,37.12585568,-0.16806455327568298,1.159850179549068,0.48741786462368153
Y2021_LAT23.53403_LON90.16461,2021,90.16461475515497,23.534025063927817,8,33.26520935232129,32.60381522000003,3.9632370496925313,28.464593000000036,41.69916644,0.11707928922726495,1.3603969901034805,1.0
Y2021_LAT23.5342_LON90.1744,2021,90.17439957191237,23.534203171825425,8,35.60714705598526,35.403840530731735,1.9624819618486868,31.715130020000032,40.82244431000004,0.43523272052548645,1.975998592292804,0.9161597489413807
Y2021_LAT23.53438_LON90.18418,2021,90.18418448473497,23.53438066576062,8,37.57894769765829,37.71717314,1.0184895586592844,34.92806882000002,38.74599716,0.41801546195182565,1.0,0.015633036895669743
Y2021_LAT23.54269_LON90.14485,2021,90.14485052640549,23.542688569025696,8,42.494375278191455,44.30694446971101,5.31532339203117,29.373786320000022,49.00005715999998,0.10749040045301156,1.498246144034372,0.21454342503240686
Y2021_LAT23.54287_LON90.15464,2021,90.15463581577698,23.542867981597322,8,31.800503831505104,29.55496372000003,4.288343846563014,28.985841050000033,45.43848032,-0.05060898649392285,1.4516726599106462,0.9769764157304168
Y2021_LAT23.54305_LON90.16442,2021,90.1644212020168,23.543046780096628,8,34.178666146569206,34.345228049600024,1.9117319706805571,29.223393439999995,40.10636912000001,0.4348224923783311,1.3516992372932202,1.0
Y2021_LAT23.54322_LON90.17421,2021,90.17420668449734,23.543224964297092,8,33.777996037908444,33.529394930000024,2.7694638120319475,29.2165574,43.96873172000005,0.47556323192594746,1.9167019609504046,1.0
Y2021_LAT23.5434_LON90.18399,2021,90.18399226315104,23.543402534303326,8,32.7359328023103,32.20031795900003,1.9254584703058646,29.963394770000008,38.74599716,0.5141040768772561,1.840268157953243,0.20954459447836943
Y2021_LAT23.55153_LON90.13487,2021,90.13486968623477,23.551530015873873,8,34.33042754298452,32.15605460000006,5.04547604915002,29.510507120000057,44.02342004000002,0.011750007399583658,1.0,0.0787980038124613
Y2021_LAT23.55171_LON90.14466,2021,90.1446555446026,23.551710119726966,8,30.93943438089281,29.565319518546463,4.929263868847862,25.925004140000027,45.73926607999999,-0.0897511980772983,1.2628070589160063,0.9089057978780439
Y2021_LAT23.55189_LON90.15444,2021,90.15444150020963,23.551889609207137,8,33.10640295265,33.030213215000025,2.9171167028593303,28.39623260000002,38.95107836,0.3088039566157537,1.4777894170606776,0.9972999968235257
Y2021_LAT23.55207_LON90.16423,2021,90.16422755244805,23.552068484213372,8,33.86356360893144,34.15425881391305,1.5268091629488985,29.42505662000002,39.55264987999999,0.5426667321175687,1.1341989814105689,1.0
Y2021_LAT23.55225_LON90.17401,2021,90.17401370108601,23.55224674483653,8,33.66489049764134,33.59610915125002,1.4654518050129959,29.760022580000026,40.20549170000004,0.5096731654580895,1.8710861220143717,0.9116997001730217
Y2021_LAT23.55242_LON90.1838,2021,90.18379994578027,23.552424390914943,8,34.22961922441837,34.54439607500002,1.5602123885337358,30.91018631000003,36.5823905,0.5088858408804336,2.0,0.0704200727179309
Y2021_LAT23.55946_LON90.07596,2021,90.07595684999934,23.559457484428947,8,37.68118133056593,37.39132190000003,1.5224790736897802,35.114350909999985,40.742120839999984,0.33021997062640324,1.585836231425861,0.10180857113224358
Y2021_LAT23.55964_LON90.08574,2021,90.08574278522664,23.55964135297958,8,37.45410324593203,37.10508763452472,2.677600346608548,35.114350909999985,46.906519910000014,0.34044116664096225,2.0,0.060107009095773045
Y2021_LAT23.56055_LON90.13467,2021,90.1346739410854,23.560551477377906,8,31.162410799612708,29.431040701347705,4.636423993235241,22.55141839999999,44.00632994,-0.12379145153312841,1.0471372640229477,0.27678590588184787
Y2021_LAT23.56073_LON90.14446,2021,90.14446046595044,23.560731658431774,8,30.256404370855243,29.280233391294967,2.8836797506853538,25.625927390000044,37.93934444000001,0.0065189806688058256,1.3337058102810817,0.9822999167054901
Y2021_LAT23.56091_LON90.15425,2021,90.15424708780326,23.560911224833013,8,31.465175744484924,31.281573997608717,1.4953996038767647,28.614985880000006,37.81800473000004,0.534511511874784,2.5022023633052344,1.0
Y2021_LAT23.56109_LON90.16403,2021,90.16403380646625,23.561090176470476,8,34.52335346865492,34.33324997365855,2.1351331302724885,29.387458400000014,40.40373685999998,0.5199929969292034,1.537097821636802,1.0
Y2021_LAT23.56127_LON90.17382,2021,90.17382062156541,23.561268513386995,8,33.22806005114892,32.96591171375001,1.8943882132558376,30.028337150000027,38.894681030000015,0.5481005946939662,2.0,1.0
Y2021_LAT23.56145_LON90.18361,2021,90.18360753279721,23.561446235584405,8,33.81263562775832,33.47104285000002,1.9274450395001146,29.515634149999983,39.31680650000001,0.5475186524222591,1.7941493630871237,0.7319472075656632
Y2021_LAT23.56162_LON90.19339,2021,90.1933945397836,23.561623342995592,8,33.85688753679758,34.01403330500003,1.3931437458740867,29.681408120000015,37.15319984000001,0.6075252443412633,1.0255046508480965,0.6137061977577558
Y2021_LAT23.5618_LON90.20318,2021,90.20318164219123,23.561799835613527,8,31.97052004256056,31.44168842000002,1.4865634619036996,29.86939922000002,35.37924745999999,0.6036363308298391,1.3183389830508492,0.21161440269144766
Y2021_LAT23.56811_LON90.05618,2021,90.05618410326446,23.568108726675845,8,38.583886658772094,36.88317626000003,5.367988167301528,31.233189200000027,50.04597128,-0.0419122911132686,1.0,0.07210173360918887
Y2021_LAT23.56829_LON90.06597,2021,90.06597050581358,23.56829390350254,8,45.015084729014575,44.54189307920219,3.134946546187249,36.001327100000026,51.385835120000024,0.19889204565012042,1.37228426730893,0.43596520563412666
Y2021_LAT23.56848_LON90.07576,2021,90.07575700810392,23.56847846551177,8,39.47439377446159,38.604104356052666,2.874887699938504,35.60654579000001,47.54056262,0.2520063273586681,1.9743808676109886,0.8864971204758622
Y2021_LAT23.56866_LON90.08554,2021,90.08554360972573,23.56866241285735,8,45.27569768285011,46.17540543200001,4.611630389723599,35.65268906,52.64366647999998,0.19593091620391792,1.58147563658991,0.9518802250775172
Y2021_LAT23.56885_LON90.09533,2021,90.09533031066343,23.568845745324147,8,42.050155744982305,42.336798071000025,4.123911396801269,30.139422800000034,49.731513440000015,0.21731119246571765,1.8800139417351651,0.6182858456377526
Y2021_LAT23.56903_LON90.10512,2021,90.10511711033375,23.569028462994325,8,31.462611810042745,30.43431247550003,2.399282922051829,25.475534510000045,42.604941740000015,-0.15559373076805816,1.0856386636693038,0.6217808903373709
Y2021_LAT23.56921_LON90.1149,2021,90.11490400839595,23.569210565833927,8,28.786980410117053,28.84193661474577,1.8933293119376213,25.003847750000034,35.31772310000002,-0.19626217644861915,1.2074548574627684,0.8832516957563986
Y2021_LAT23.56939_LON90.12469,2021,90.12469100461325,23.56939205385297,8,29.736173841709753,28.933527732706604,3.3516490379647768,25.137150530000042,47.16799844000002,-0.1850121634523089,1.0632042762207452,0.8438557741953991
Y2021_LAT23.56957_LON90.13448,2021,90.1344780985474,23.56957292697544,8,30.391339199629922,28.937883443339995,3.581557057032438,28.748288660000014,45.34619378000002,-0.151201827802406,1.001572879850484,0.57219949670529
Y2021_LAT23.56975_LON90.14427,2021,90.1442652900815,23.569753185109537,8,31.779878096629666,31.412920085000014,2.5245328670262497,28.91918966000003,38.14100761999998,0.16808186100298758,1.1773072398673938,0.8910994875270002
Y2021_LAT23.56993_LON90.15405,2021,90.15405257867346,23.56993282837941,8,34.395684298844486,33.71381721500001,3.3830352899205853,29.061037490000018,44.47801670000001,0.5033526592493609,2.0912001072942425,1.0
Y2021_LAT23.57011_LON90.16384,2021,90.16383996414751,23.570111856688687,8,32.961616166096306,33.01206352880002,1.4212006242174011,30.21974627000003,36.635369809999986,0.564911954285003,2.0036000042352993,1.0
Y2021_LAT23.57029_LON90.17363,2021,90.17362744588779,23.570290270041415,8,34.90432618028321,34.7162901483784,2.1451226591313306,30.22316429,41.230897700000014,0.5319107617100176,1.8928994959976282,1.0
Y2021_LAT23.57047_LON90.18342,2021,90.18341502396534,23.570468068373103,8,33.57450300033222,33.16246407055469,1.7492769468714389,30.691433029999985,39.757731079999985,0.5618826391176195,1.5826995090582454,1.0
Y2021_LAT23.57065_LON90.1932,2021,90.19320269773947,23.570645251572213,8,33.72326570001911,33.279678410000024,2.3317495998076128,29.660899999999998,39.84659959999999,0.5700682942094455,1.4311005071770664,1.0
